id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
2579831571ff1b86,i think this ip address has been blocked i am unable to make any constructive edits to any articles grr i hate when trolls use transparent proxies and get the rest of us legitimate users blocked,0,0,0,0,0,0
2750cc9f61f31cbf,sorry fo the editing about max hohar but thats was not me because of my freand but run at yourself bro i hack pissed like harry did cast it on your mum i am high school now and very bored already so dont fuck your self you asian troll,1,0,1,0,1,1
3746b3d6ac243dee,u annoyin biitch why u keep on revertin wat i jus did smh loser ass cracka who wanna be puerto rican,1,1,1,0,1,1
ff820b78ff4beb36,im a fag i also hate black people niggas,1,0,1,0,1,1
6059d86641decf92,true true is evil is his kingdom china pigs is just ours understand ing,1,0,0,0,1,1
a2134330e3708690,muslim worshipped women then sacrificed babies in his name muslims battled terrorists and should bow shot allah did not obey,1,0,0,0,0,1
160e59eb5c774995,more training less wiki please and take care of your knee please,0,0,0,0,0,0
fe03a87bf57cef8a,only durzis call themselves as unitarians muwahhideen in order to define strengthen this tawhid belief the other even sects does not need this term,0,0,0,0,0,0
620fa4109a8ef333,you dumb piece of trash i am going to hunt your dead and execute you violently ye ignorant paki twat,1,0,1,1,1,1
35bbd476ec9fc78d,i ve found the cure the therapeutic for braw peole is,1,0,0,0,0,1
171b0aa4af478af4,hi everybody i am as ignorant as a monkey turd it so nice to meet you i am one of the dumbest niggers you will ever find i look like a buck toothed biscuit lipped ape and my lips protrude at least a good inch past my nose i look dumber than shit and speaking of shit there are cold moldy turds with an iq higher than mine pleased to meet you now i must get back to vandalizing wikipedia articles with my ignorance and stupidity,1,0,1,0,1,1
c586b7a2fd575b13,shut off you asswipe we do not care i will decapitate your mother and shit down yer his neck go back to jewland you fuck http en wikipedia org article the _ real _ stephen _ hawkinghttp en commons org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ richard _ hawkinghttp en wikipedia org en the _ real _ his _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ great _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ steven _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ mythical _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawkinghttp en wikipedia org wiki the _ real _ stephen _ hawking http en wikipedia org wiki the _ real _ stephen _ hawking,1,1,1,1,1,1
0be7965b23078261,just face the truth you can t escape it user arilang1234 didn t edit your foul slimy racist template you loser i suggest that you stop pretending that manchus are ethnically chinese how about you face the undeniable truth and how about you stop making false accusations about other users following the blocking of the above user i am very surprised that you haven t been blocked from editing wikipedia as well given that your manchu ethnicity templet itself as created by you is also a blatant violation of wikipedia policy 96 9 180 213 barnstar the monkey s barnstar for pushing forward fringe views on wikipedia especially your foul slimy racist view that manchus are ethnically chinese you have proven yourself to be more barbaric than this scallywag here s a banana congratulations for acting like a monkey scream so you have handle to earn the monkey s barnstar you moldiness be highly barbaric then 209 162 35 64 stop making false accusations congratulations for calling user 77 182 67 105 the h word well i ingest news for you user 77 182 67 105 is not ethnically chinese so just face the truth and stop name calling you racist manchu otherwise i will get my meatpuppets to stop you in your tracks,0,0,1,0,1,1
a5bcd8f646a90002,people that has no right to order anyone to do anything he is one but the more intelligent members of wikipedia opponents just go on and do what you decide to do daggers in search of jack the sheep trained by boots focusing on rhobite you wanna play we can play butterknife,1,0,0,1,0,1
a03d44548758ca06,ur fuck biggest gay tattoo from face punched,1,0,0,0,1,1
e297dd3d3e70c9e9,fuck u bitch fuck u bitch,1,0,1,0,1,1
17d2a1d2147f897f,you said straight as fuck you mean young man oh god the wikipedia police are coming to find me you are actually first gay kid the village,1,0,0,0,1,1
76599c8aaca03563,i will give you drama you are a nigger,1,0,0,0,1,1
84a3c2e67c46d0c0,hi piece of tail you faggot,1,1,1,0,1,1
3a704e2efa9fa300,fuck you you fucking man you f i hope you die in a horrible fire with your gay c kids a will slit your throat you motherfucker dont you ever say s banning me again or i bet rape you anally,1,1,1,1,1,1
07f1e0a1c10fcf28,dumb niggaz yall guys are crazy sean turner never did right i unk an anyway,1,1,1,0,1,1
bb0dce2c87c2ced9,i would appreciate if you could use more courtoisie when editing the edit summaries here and here denigrate me as a fellow editor we may disagree as much as we wish content wise but please keep it civilized i would also appreciate if you could please not revert anymore something bothers you use the talk page to clarify the misunderstanding please talk,0,0,0,0,0,0
285c9de675e1388c,he didnt say just genetics he said descent can you read where do you think you come from a fuckin test tube ask anybody alot of your ethnic or cultural identity is inherited or passed down from you ancestors family actually read what hes saying you dumbass your personality behaviour your genes you physical appearance and for many people alot of other cultural customs like language you get from your family since they raise you the common descent of a group of people is where alot of this comes from obviously when you live in a a community with others of this heritage that identity lasts longer thats why on average irish not scots irish italians germans blacks africans asian native indians spanish hispanics keep more of their identity longer here in the usa then other peeps like english and scottish you walk in my neighbourhood and say im only an ethnic american or somethin stupid like that you get knocked the fuck out you people need to wake the fuck up,1,0,1,0,1,1
645e072463b46a89,sup you lie just bullshit this on my user page or i unk fart fuck your damn ass nigger jew spick and kyke damn lot go troll yourself if you dont get it,1,0,1,0,1,1
9dabc9d044b2541d,you are a queer fag,1,0,1,0,1,1
