id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
b4c06a7823e58954,invitation to comment on article quoting you i have decided to write in my own good time an article about certain recent experiences related to wikipedia i shall assume that your true name is igor berger in the above referenced article i shall quote in whole or in part your post to the user talk page of tim vickers under the heading evolution dated 2 april 2008 in the interest of fairness and in accordance with journalistic ethics i shall provide you with a copy of this article prior to publication for the purpose of feedback i shall provide this copy through any channel that you wish e mail surface post however i shall not provide this copy via wikipedia user talk should you choose to decline this invitation then i shall simply report this as fact e g igor berger declined the author invitation to comment however i shall consider the fact of your non response to this invitation as subject for fair comment in the article leroy w demery jr,0,0,0,0,0,0
88283cf9bb646b4b,drop form drop inbox,1,0,0,1,0,0
565c120bab927fc2,to be or not to be film i have reverted your addition to this article because it violates several wikipedia policies please read our policy on neutral point of view and the one on original research the executive summary is this please do not add your own personal opinions to article any opinion interpretation or analysis must be accompanied by a citation from a legitimate reliable source that is qualified to express the opinion if people consider this film the other casablanca then surely someone with credentials must have written about it somewhere find that source and you can use it to support adding the opinion to the article without such a source though the opinion cannot appear in the article thanks,0,0,0,0,0,0
827ad179b58ef6c2,yeah well i did not appreciate kelapstick snide you have been here for years and should know better bullshit as i made clear i am not an admin and cannot move articles over redirects i cannot nominate an article for deletion in userspace it tells you it has to be an article space i cannot have a redirect deleted when it contentious so i did my fucking best and he can take his snide comments and shove em i had to do another afd and it still not right because it does not show the previous ones it a colossal waste of my fucking time and i do not appreciate it the article has been moved all over the freaking place wily nily including into my userspace where someone who is not welcome on my talkpage should not mucking about the consensus for the article is clear as it was in 2012 so this whole escapade is an exercise in futility and then we have your other buddy hafspajen jumping in with his nasty innuendos and repeated accusations of bad faith so you want to rein in the incivility go for it drmies but do not get made at me for telling the truth when you guys create a mess and involve yourself in it and muck it up and you get stuck doing mopping i do not break a sweat cry me a river i do not create articles in bad faith ever and i do not edit in bad faith ever and i try to keep a sense of humor about all the attacks i face but i do not like it so if i hurt your feelings good you deserve it show your fellow lowly editors a little respect in the future and do not act like such arrogant wp dicks does that article still exist i remember some fascinating debate about it i am sorry if you have to eat your own pudding on occasion next time order something else,0,0,0,0,0,0
d6b2f6ce23a41744,a temporary subpage for wikipedia stuff,0,0,0,0,0,0
48cc62ede488e5a4,with reference to the recent thoughtful epistle go get married maybe you may not believe so goddamned gay otherwise probably eat a bunch of spaghetti and stop dead,1,0,1,1,1,1
9f916b9a1f64c767,input needed on a wikiversity project hi jimbo wales i am trying to get a project started on wikiversity wikipedia and the 2008 us elections which is a research project on how wikipedia articles are created and improved particularly when the topic is the subject of strong sentiments and relates to events that change over the time period in the study probably january 2008 through january 2009 but there some question about when the campaign actually began i am leaving you and a few other folks this note because you have had some interest in wikiversity studies of wikipedia in the past i wanted to get a few more eyes on the project before announcing it on wikipedia i hope to do that over the next few days on the talk pages of the 4 beta test articles barack obama john mccain sarah palin and joe biden with a broader announcement later after the initial kinks are worked out i was also hoping you would know people who would be interested in this as well as knowing people with a few special skills including data collection and sorting from the article histories how many edits and what sorts of edits over a given time period etc people who can make good graphs and charts from that data people who can help develop guidelines for whether and how to discuss individual editors if they are felt to be notable i think this could be a very fruitful study wikipedia model of content creation is quite complicated but it works sb_johnny talk,0,0,0,0,0,0
0a61094152de467f,last warning mark anymore defiant arguments and i will be subduing you with my merciless wrath,1,0,0,1,0,0
307c20447287f261,hi tha bp parodie hello were gonna kill thee gulf sun yo must put oil outta your body and jump us up and shoot ya while bodie hat were evil,1,0,0,1,0,0
69e88ef179506404,my personal opinion is that you are a fucking wanker and i hope you die a painful death 91 108 192 125,1,0,1,1,1,0
76ab0582079ea44d,ok i reverted back to the version from june 3rd but a520 went ahead and removed my reversion a520 we have agreed to revert the page do not block it,0,0,0,0,0,0
6e9826f166b7d7fe,nazis like you need lifelong death pain i will make him you suffer horribly,1,0,0,1,0,1
