id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
86a7a3eb4e682d16,screwing you you are the biggest hog on the planet dice in hell asshole,1,1,1,1,1,0
70113c4df821aea7,i care blowjobs and dicks gloomy my rear end ps cops love me,1,1,1,0,0,0
2579831571ff1b86,i think this ip address has been blocked i am unable to make any constructive edits to any articles grr i hate when trolls use transparent proxies and get the rest of us legitimate users blocked,0,0,0,0,0,0
4c8791bc1e7e6def,spade and their big friends steal everything non tie depressed scarcely corresponding the presidency here with acorn with its liberal defenders fucking you nigger obama,1,0,1,0,1,1
58c332587fd903ba,shut your fucking spamming i personally told you and your sock meat puppets a dozen or more times to stop your fucking spamming your incessant spamming on editors pages will not help your fucking cause at all it will merely continue to confirm editors feeling that not only is the article not worthy but there are problems with the editors that will need to become addressed as well the only thing which will keep the article is if you present solid proof from reliable third party sources consider this your final warning trpod aka great red table of doom,1,1,1,0,1,0
007094f2f9efe035,correct dead is dead there are however leves of wounds hence the emphasis when they are serious this is not a pov adjective,0,0,0,0,0,0
160e59eb5c774995,more training less wiki please and take care of your knee please,0,0,0,0,0,0
a2ee8bc44d7deff5,nickelodeon workers you are conniving greedy ass shitcans that do not give a damned fuck about anything more than money fame and fortune what in the world are you dickbeaters trying to do win yourselves a bunch of hot girls get some damned lives you fucking turds 71 64 6 46,1,0,1,0,1,0
0fcf3bfa847f2b21,http en wikipedia org wiki talk saab_lofton oh that right you were kicked out of san francisco state for being too radical that a joke http community seattletimes nwsource com archive date 19981101 slug 2781130 lofton wrote a d while a student at san francisco state university and spent so much time hawking the book when it was published three years ago that his grades began to fall and the university cut off his financial aid of course plenty of wayward students have had their financial aid renewed after having missed classes for far less substantial reasons so one wonders why was it so important for me to be dismissed because of your grades dumb ass you can miss classes and still get good grades if your competent the first and only of a d printing consisted of two thousand copies wow that must have sold in record time a whole two thousand your almost as famous as steven king dorksickle i sold all three thousand copies of btl nvrg within the span of a year somehow i doubt that since it was published in 1998 and you were still hawking it to tim boucher in 2006 http www popocculture com 28 battle neverending by saab l he lived on the streets in berkeley while going to solano college i looked up solano college and it 40 miles away from berkeley so i guess you must of hitchhiked there everyday right bullshit hey lets see some examples of your cartooning do not got any right that what i figured see the lies just keep piling up,0,0,1,0,1,0
d181bdc17d356d9e,i will dispatch your pets and thrash your tires you are such a giant assclown my name is byran mattison and i be a gay football player ane wreak for the ravens and i bed dick,1,0,1,1,1,0
698d3dec0969f44a,piece of ass you bitch ane will go to your house and kill you with my gun,1,1,1,1,1,0
4753cd59e37bc8e7,fuck you i hate you why do you make twitter do you get a life are you gay if you make the page marring you you look like cool then what the moment ok ur gay,1,0,1,0,1,1
11b4e04b309f4d79,i truly hate to extend a fat robust fuck you to the asshole who deleted my criticism of schengen and you wonder why i continue to vandalize it its because some fucking asshole from the wiki community continually deletes whatever i post yes i have used profanity and yes some have absolutely not followed protocols yet when i actually followed wiki protocols even kindly worded comments were promptly deleted by they assholes of dickipedia to all of you at wikipedia i extend a fat and mighty fuck youfor blocking my comments,1,1,1,0,1,0
9e6b70e0db26315b,a unk you have said my life a burden on wikipedia and soon you are gonna pay for me you cowardly lying and worthless idiot,1,0,1,1,1,0
74e8643075586e2c,miners day thanks for helping me blame you going wrong with the article hope men catch cancer and leave you fucking dick,1,0,1,1,1,0
0c954ebf2fa4c16f,go masturbate yourself on someone else s page you will find no satisfaction from me slut wikipedia is not the proper place for you to abuse your power just because you re unsatisfied in aliveness it ain t my flaw you re ugly sista,1,1,1,0,1,0
8ce9ac8481f174ba,john baird page edits john baird is a fucking cunt so the edits are correct and should not be reverted many thanks many thanks,1,0,1,0,1,0
0d208bc373192e80,mo go ahead and delete my account if you want but bwilkins is a f ing nazi and i have better things to do than waste any more time on a site that allows s like him her to be d s,1,0,1,0,1,1
f0ee435283b1c8e7,keep your head up man do not let this uppity bitch get you down man you are one of the better contributors to this shit,1,0,1,0,1,0
d5c47c13589ac444,bastard picking on women leave catherine alone,1,0,1,0,0,0
